"category","measure","model","value","k_wheat_tot","k_wheat"
"Biskutis","BIAS","BG/CNBD-k",0.293431419927909,"1.68695357741727","1.83090194714952"
"Biskutis","BIAS","MBG/NBD",0.26060899627617,"1.68695357741727","1.83090194714952"
"Biskutis","BIAS","MBG/CNBD-k",-0.035020512506107,"1.68695357741727","1.83090194714952"
"Biskutis","LL","BG/NBD",-572.017835298956,"1.68695357741727","1.83090194714952"
"Biskutis","LL","BG/CNBD-k",-544.822420604305,"1.68695357741727","1.83090194714952"
"Biskutis","LL","MBG/NBD",-571.429250323955,"1.68695357741727","1.83090194714952"
"Biskutis","LL","MBG/CNBD-k",-541.286452111958,"1.68695357741727","1.83090194714952"
"Biskutis","r","BG/NBD",0.141382089965375,"1.68695357741727","1.83090194714952"
"Biskutis","r","BG/CNBD-k",0.150918852052331,"1.68695357741727","1.83090194714952"
"Biskutis","r","MBG/NBD",0.917064445705159,"1.68695357741727","1.83090194714952"
"Biskutis","r","MBG/CNBD-k",1.41500563850552,"1.68695357741727","1.83090194714952"
"Biskutis","alpha","BG/NBD",3.09617649185542,"1.68695357741727","1.83090194714952"
"Biskutis","alpha","BG/CNBD-k",0.839735681282959,"1.68695357741727","1.83090194714952"
"Biskutis","alpha","MBG/NBD",7.08556748831727,"1.68695357741727","1.83090194714952"
"Biskutis","alpha","MBG/CNBD-k",2.70344498527161,"1.68695357741727","1.83090194714952"
"Biskutis","a","BG/NBD",0.310477311116386,"1.68695357741727","1.83090194714952"
"Biskutis","a","BG/CNBD-k",0.454370579792989,"1.68695357741727","1.83090194714952"
"Biskutis","a","MBG/NBD",0.61153520818897,"1.68695357741727","1.83090194714952"
"Biskutis","a","MBG/CNBD-k",0.763414490991436,"1.68695357741727","1.83090194714952"
"Biskutis","b","BG/NBD",0.635755189671514,"1.68695357741727","1.83090194714952"
"Biskutis","b","BG/CNBD-k",0.65355852538625,"1.68695357741727","1.83090194714952"
"Biskutis","b","MBG/NBD",0.356312855059775,"1.68695357741727","1.83090194714952"
"Biskutis","b","MBG/CNBD-k",0.373059342861943,"1.68695357741727","1.83090194714952"
"Biskutis","k","BG/NBD",1,"1.68695357741727","1.83090194714952"
"Biskutis","k","BG/CNBD-k",3,"1.68695357741727","1.83090194714952"
"Biskutis","k","MBG/NBD",1,"1.68695357741727","1.83090194714952"
"Biskutis","k","MBG/CNBD-k",3,"1.68695357741727","1.83090194714952"
"Biskutis","N","BG/NBD",150,"1.68695357741727","1.83090194714952"
"Biskutis","N","BG/CNBD-k",150,"1.68695357741727","1.83090194714952"
"Biskutis","N","MBG/NBD",150,"1.68695357741727","1.83090194714952"
"Biskutis","N","MBG/CNBD-k",150,"1.68695357741727","1.83090194714952"
"Blockschokolade","MAE","BG/NBD",1.10856614124916,"1.69587886465137","1.89161651113243"
"Blockschokolade","MAE","BG/CNBD-k",1.05121138589023,"1.69587886465137","1.89161651113243"
"Blockschokolade","MAE","MBG/NBD",1.06724890519049,"1.69587886465137","1.89161651113243"
"Blockschokolade","MAE","MBG/CNBD-k",1.00294467924475,"1.69587886465137","1.89161651113243"
"Blockschokolade","RMSE","BG/NBD",3.03422949790418,"1.69587886465137","1.89161651113243"
"Blockschokolade","RMSE","BG/CNBD-k",3.28199381685653,"1.69587886465137","1.89161651113243"
"Blockschokolade","RMSE","MBG/NBD",3.24642383222096,"1.69587886465137","1.89161651113243"
"Blockschokolade","RMSE","MBG/CNBD-k",3.60431600990918,"1.69587886465137","1.89161651113243"
"Blockschokolade","BIAS","BG/NBD",0.161822342906858,"1.69587886465137","1.89161651113243"
"Blockschokolade","BIAS","BG/CNBD-k",0.00232746675208341,"1.69587886465137","1.89161651113243"
"Blockschokolade","BIAS","MBG/NBD",0.0955018614655613,"1.69587886465137","1.89161651113243"
"Blockschokolade","BIAS","MBG/CNBD-k",-0.0830564122322411,"1.69587886465137","1.89161651113243"
"Blockschokolade","LL","BG/NBD",-6320.33984621519,"1.69587886465137","1.89161651113243"
"Blockschokolade","LL","BG/CNBD-k",-6143.91817548626,"1.69587886465137","1.89161651113243"
"Blockschokolade","LL","MBG/NBD",-6314.84988244745,"1.69587886465137","1.89161651113243"
"Blockschokolade","LL","MBG/CNBD-k",-6128.40291822851,"1.69587886465137","1.89161651113243"
"Blockschokolade","r","BG/NBD",0.299599377751527,"1.69587886465137","1.89161651113243"
"Blockschokolade","r","BG/CNBD-k",0.306462180094453,"1.69587886465137","1.89161651113243"
"Blockschokolade","r","MBG/NBD",0.739993763874063,"1.69587886465137","1.89161651113243"
"Blockschokolade","r","MBG/CNBD-k",0.9730332000066,"1.69587886465137","1.89161651113243"
"Blockschokolade","alpha","BG/NBD",3.83436100166767,"1.69587886465137","1.89161651113243"
"Blockschokolade","alpha","BG/CNBD-k",1.59028430324979,"1.69587886465137","1.89161651113243"
"Blockschokolade","alpha","MBG/NBD",6.08565849618584,"1.69587886465137","1.89161651113243"
"Blockschokolade","alpha","MBG/CNBD-k",3.06765614596532,"1.69587886465137","1.89161651113243"
"Blockschokolade","a","BG/NBD",0.625001345124405,"1.69587886465137","1.89161651113243"
"Blockschokolade","a","BG/CNBD-k",0.701783944779938,"1.69587886465137","1.89161651113243"
"Blockschokolade","a","MBG/NBD",0.673735408702739,"1.69587886465137","1.89161651113243"
"Blockschokolade","a","MBG/CNBD-k",0.773854270961796,"1.69587886465137","1.89161651113243"
"Blockschokolade","b","BG/NBD",2.35081858047819,"1.69587886465137","1.89161651113243"
"Blockschokolade","b","BG/CNBD-k",1.98556135444163,"1.69587886465137","1.89161651113243"
"Blockschokolade","b","MBG/NBD",1.26691958008728,"1.69587886465137","1.89161651113243"
"Blockschokolade","b","MBG/CNBD-k",1.12818600610669,"1.69587886465137","1.89161651113243"
"Blockschokolade","k","BG/NBD",1,"1.69587886465137","1.89161651113243"
"Blockschokolade","k","BG/CNBD-k",2,"1.69587886465137","1.89161651113243"
"Blockschokolade","k","MBG/NBD",1,"1.69587886465137","1.89161651113243"
"Blockschokolade","k","MBG/CNBD-k",2,"1.69587886465137","1.89161651113243"
"Blockschokolade","N","BG/NBD",1042,"1.69587886465137","1.89161651113243"
"Blockschokolade","N","BG/CNBD-k",1042,"1.69587886465137","1.89161651113243"
"Blockschokolade","N","MBG/NBD",1042,"1.69587886465137","1.89161651113243"
"Blockschokolade","N","MBG/CNBD-k",1042,"1.69587886465137","1.89161651113243"
"Blumen","MAE","BG/NBD",1.47669866512708,"1.36764747677405","1.45867690967911"
"Blumen","MAE","BG/CNBD-k",1.41024378736413,"1.36764747677405","1.45867690967911"
"Blumen","MAE","MBG/NBD",1.40924713792889,"1.36764747677405","1.45867690967911"
"Blumen","MAE","MBG/CNBD-k",1.28631587744675,"1.36764747677405","1.45867690967911"
"Blumen","RMSE","BG/NBD",2.6147999444539,"1.36764747677405","1.45867690967911"
"Blumen","RMSE","BG/CNBD-k",2.61773545678062,"1.36764747677405","1.45867690967911"
"Blumen","RMSE","MBG/NBD",2.53550372569274,"1.36764747677405","1.45867690967911"
"Blumen","RMSE","MBG/CNBD-k",2.5109791040836,"1.36764747677405","1.45867690967911"
"Blumen","BIAS","BG/NBD",0.464887799628589,"1.36764747677405","1.45867690967911"
"Blumen","BIAS","BG/CNBD-k",0.326436882106783,"1.36764747677405","1.45867690967911"
"Blumen","BIAS","MBG/NBD",0.4158033720538,"1.36764747677405","1.45867690967911"
"Blumen","BIAS","MBG/CNBD-k",0.210202838042959,"1.36764747677405","1.45867690967911"
"Blumen","LL","BG/NBD",-1515.31495295804,"1.36764747677405","1.45867690967911"
"Blumen","LL","BG/CNBD-k",-1431.3017921509,"1.36764747677405","1.45867690967911"
"Blumen","LL","MBG/NBD",-1514.98523948277,"1.36764747677405","1.45867690967911"
"Blumen","LL","MBG/CNBD-k",-1428.42147308364,"1.36764747677405","1.45867690967911"
"Blumen","r","BG/NBD",0.323572161266477,"1.36764747677405","1.45867690967911"
"Blumen","r","BG/CNBD-k",0.333906518739307,"1.36764747677405","1.45867690967911"
"Blumen","r","MBG/NBD",0.59095710228972,"1.36764747677405","1.45867690967911"
"Blumen","r","MBG/CNBD-k",0.990807090504342,"1.36764747677405","1.45867690967911"
"Blumen","alpha","BG/NBD",4.11277364058051,"1.36764747677405","1.45867690967911"
"Blumen","alpha","BG/CNBD-k",1.07137403213341,"1.36764747677405","1.45867690967911"
"Blumen","alpha","MBG/NBD",5.41115784222272,"1.36764747677405","1.45867690967911"
"Blumen","alpha","MBG/CNBD-k",1.94097995804994,"1.36764747677405","1.45867690967911"
"Blumen","a","BG/NBD",0.171221417904451,"1.36764747677405","1.45867690967911"
"Blumen","a","BG/CNBD-k",0.289012807151409,"1.36764747677405","1.45867690967911"
"Blumen","a","MBG/NBD",0.214574726990804,"1.36764747677405","1.45867690967911"
"Blumen","a","MBG/CNBD-k",0.366284184146147,"1.36764747677405","1.45867690967911"
"Blumen","b","BG/NBD",1.34293870186568,"1.36764747677405","1.45867690967911"
"Blumen","b","BG/CNBD-k",1.14642390864079,"1.36764747677405","1.45867690967911"
"Blumen","b","MBG/NBD",0.58226573130714,"1.36764747677405","1.45867690967911"
"Blumen","b","MBG/CNBD-k",0.538545613482092,"1.36764747677405","1.45867690967911"
"Blumen","k","BG/NBD",1,"1.36764747677405","1.45867690967911"
"Blumen","k","BG/CNBD-k",3,"1.36764747677405","1.45867690967911"
"Blumen","k","MBG/NBD",1,"1.36764747677405","1.45867690967911"
"Blumen","k","MBG/CNBD-k",3,"1.36764747677405","1.45867690967911"
"Blumen","N","BG/NBD",235,"1.36764747677405","1.45867690967911"
"Blumen","N","BG/CNBD-k",235,"1.36764747677405","1.45867690967911"
"Blumen","N","MBG/NBD",235,"1.36764747677405","1.45867690967911"
"Blumen","N","MBG/CNBD-k",235,"1.36764747677405","1.45867690967911"
"Bonbons","MAE","BG/NBD",1.16755398381986,"1.76426216190118","1.90448440550065"
"Bonbons","MAE","BG/CNBD-k",1.10472210771887,"1.76426216190118","1.90448440550065"
"Bonbons","MAE","MBG/NBD",1.10405045112302,"1.76426216190118","1.90448440550065"
"Bonbons","MAE","MBG/CNBD-k",1.02931783868716,"1.76426216190118","1.90448440550065"
"Bonbons","RMSE","BG/NBD",3.53817806100462,"1.76426216190118","1.90448440550065"
"Bonbons","RMSE","BG/CNBD-k",3.76635037285701,"1.76426216190118","1.90448440550065"
"Bonbons","RMSE","MBG/NBD",3.17884295913956,"1.76426216190118","1.90448440550065"
"Bonbons","RMSE","MBG/CNBD-k",3.47650462505605,"1.76426216190118","1.90448440550065"
"Bonbons","BIAS","BG/NBD",-0.0142847776549183,"1.76426216190118","1.90448440550065"
"Bonbons","BIAS","BG/CNBD-k",-0.165863913724041,"1.76426216190118","1.90448440550065"
"Bonbons","BIAS","MBG/NBD",0.0090544151687141,"1.76426216190118","1.90448440550065"
"Bonbons","BIAS","MBG/CNBD-k",-0.126533826374719,"1.76426216190118","1.90448440550065"
"Bonbons","LL","BG/NBD",-5620.03136616328,"1.76426216190118","1.90448440550065"
"Bonbons","LL","BG/CNBD-k",-5399.19443486153,"1.76426216190118","1.90448440550065"
"Bonbons","LL","MBG/NBD",-5612.92026766135,"1.76426216190118","1.90448440550065"
"Bonbons","LL","MBG/CNBD-k",-5381.51321235983,"1.76426216190118","1.90448440550065"
"Bonbons","r","BG/NBD",0.26810434261882,"1.76426216190118","1.90448440550065"
"Bonbons","r","BG/CNBD-k",0.279008849309402,"1.76426216190118","1.90448440550065"
"Bonbons","r","MBG/NBD",0.752571491176885,"1.76426216190118","1.90448440550065"
"Bonbons","r","MBG/CNBD-k",0.987213169365499,"1.76426216190118","1.90448440550065"
"Bonbons","alpha","BG/NBD",3.06639600278475,"1.76426216190118","1.90448440550065"
"Bonbons","alpha","BG/CNBD-k",1.32944244008867,"1.76426216190118","1.90448440550065"
"Bonbons","alpha","MBG/NBD",5.20293172400818,"1.76426216190118","1.90448440550065"
"Bonbons","alpha","MBG/CNBD-k",2.72727286836266,"1.76426216190118","1.90448440550065"
"Bonbons","a","BG/NBD",0.850999445778845,"1.76426216190118","1.90448440550065"
"Bonbons","a","BG/CNBD-k",0.843945743268605,"1.76426216190118","1.90448440550065"
"Bonbons","a","MBG/NBD",0.54859232096087,"1.76426216190118","1.90448440550065"
"Bonbons","a","MBG/CNBD-k",0.626291668163865,"1.76426216190118","1.90448440550065"
"Bonbons","b","BG/NBD",4.44563074871638,"1.76426216190118","1.90448440550065"
"Bonbons","b","BG/CNBD-k",3.18930109278523,"1.76426216190118","1.90448440550065"
"Bonbons","b","MBG/NBD",0.918367147462949,"1.76426216190118","1.90448440550065"
"Bonbons","b","MBG/CNBD-k",0.847967616333381,"1.76426216190118","1.90448440550065"
"Bonbons","k","BG/NBD",1,"1.76426216190118","1.90448440550065"
"Bonbons","k","BG/CNBD-k",2,"1.76426216190118","1.90448440550065"
"Bonbons","k","MBG/NBD",1,"1.76426216190118","1.90448440550065"
"Bonbons","k","MBG/CNBD-k",2,"1.76426216190118","1.90448440550065"
"Bonbons","N","BG/NBD",878,"1.76426216190118","1.90448440550065"
"Bonbons","N","BG/CNBD-k",878,"1.76426216190118","1.90448440550065"
"Bonbons","N","MBG/NBD",878,"1.76426216190118","1.90448440550065"
"Bonbons","N","MBG/CNBD-k",878,"1.76426216190118","1.90448440550065"
"Bouillon.soup","MAE","BG/NBD",1.09424567332069,"1.57887988335453","1.68392746472377"
"Bouillon.soup","MAE","BG/CNBD-k",1.11282038830455,"1.57887988335453","1.68392746472377"
"Bouillon.soup","MAE","MBG/NBD",1.08484852864397,"1.57887988335453","1.68392746472377"
"Bouillon.soup","MAE","MBG/CNBD-k",1.04874547157314,"1.57887988335453","1.68392746472377"
"Bouillon.soup","RMSE","BG/NBD",1.92515384571111,"1.57887988335453","1.68392746472377"
"Bouillon.soup","RMSE","BG/CNBD-k",2.19794421046527,"1.57887988335453","1.68392746472377"
"Bouillon.soup","RMSE","MBG/NBD",1.93162834391227,"1.57887988335453","1.68392746472377"
"Bouillon.soup","RMSE","MBG/CNBD-k",2.16518279540586,"1.57887988335453","1.68392746472377"
"Bouillon.soup","BIAS","BG/NBD",0.0461026842088426,"1.57887988335453","1.68392746472377"
"Bouillon.soup","BIAS","BG/CNBD-k",-0.208163432538783,"1.57887988335453","1.68392746472377"
"Bouillon.soup","BIAS","MBG/NBD",0.0469475528842817,"1.57887988335453","1.68392746472377"
"Bouillon.soup","BIAS","MBG/CNBD-k",-0.176283902966949,"1.57887988335453","1.68392746472377"
"Bouillon.soup","LL","BG/NBD",-4308.72068666454,"1.57887988335453","1.68392746472377"
"Bouillon.soup","LL","BG/CNBD-k",-4093.78154537744,"1.57887988335453","1.68392746472377"
"Bouillon.soup","LL","MBG/NBD",-4308.33427576189,"1.57887988335453","1.68392746472377"
"Bouillon.soup","LL","MBG/CNBD-k",-4083.09587756622,"1.57887988335453","1.68392746472377"
"Bouillon.soup","r","BG/NBD",0.296231824831732,"1.57887988335453","1.68392746472377"
"Bouillon.soup","r","BG/CNBD-k",0.302169725630693,"1.57887988335453","1.68392746472377"
"Bouillon.soup","r","MBG/NBD",0.35748696239786,"1.57887988335453","1.68392746472377"
"Bouillon.soup","r","MBG/CNBD-k",1.05612443120237,"1.57887988335453","1.68392746472377"
"Bouillon.soup","alpha","BG/NBD",5.66407127371608,"1.57887988335453","1.68392746472377"
"Bouillon.soup","alpha","BG/CNBD-k",1.39738281957744,"1.57887988335453","1.68392746472377"
"Bouillon.soup","alpha","MBG/NBD",6.04622271035162,"1.57887988335453","1.68392746472377"
"Bouillon.soup","alpha","MBG/CNBD-k",2.71957486753881,"1.57887988335453","1.68392746472377"
"Bouillon.soup","a","BG/NBD",0.88973831279083,"1.57887988335453","1.68392746472377"
"Bouillon.soup","a","BG/CNBD-k",0.88564665501862,"1.57887988335453","1.68392746472377"
"Bouillon.soup","a","MBG/NBD",0.722307668423333,"1.57887988335453","1.68392746472377"
"Bouillon.soup","a","MBG/CNBD-k",0.556899407997041,"1.57887988335453","1.68392746472377"
"Bouillon.soup","b","BG/NBD",9.82363376334487,"1.57887988335453","1.68392746472377"
"Bouillon.soup","b","BG/CNBD-k",3.5912132412999,"1.57887988335453","1.68392746472377"
"Bouillon.soup","b","MBG/NBD",6.03474746513501,"1.57887988335453","1.68392746472377"
"Bouillon.soup","b","MBG/CNBD-k",0.680169874649277,"1.57887988335453","1.68392746472377"
"Bouillon.soup","k","BG/NBD",1,"1.57887988335453","1.68392746472377"
"Bouillon.soup","k","BG/CNBD-k",3,"1.57887988335453","1.68392746472377"
"Bouillon.soup","k","MBG/NBD",1,"1.57887988335453","1.68392746472377"
"Bouillon.soup","k","MBG/CNBD-k",3,"1.57887988335453","1.68392746472377"
"Bouillon.soup","N","BG/NBD",789,"1.57887988335453","1.68392746472377"
"Bouillon.soup","N","BG/CNBD-k",789,"1.57887988335453","1.68392746472377"
"Bouillon.soup","N","MBG/NBD",789,"1.57887988335453","1.68392746472377"
"Bouillon.soup","N","MBG/CNBD-k",789,"1.57887988335453","1.68392746472377"
"Bratenfond","MAE","BG/NBD",0.744219603929973,"1.89496132672039","1.94901818267096"
"Bratenfond","MAE","BG/CNBD-k",0.692307778506967,"1.89496132672039","1.94901818267096"
"Bratenfond","MAE","MBG/NBD",0.742723079402825,"1.89496132672039","1.94901818267096"
"Bratenfond","MAE","MBG/CNBD-k",0.670743548496906,"1.89496132672039","1.94901818267096"
"Bratenfond","RMSE","BG/NBD",1.990327302255,"1.89496132672039","1.94901818267096"
"Bratenfond","RMSE","BG/CNBD-k",2.08069198427997,"1.89496132672039","1.94901818267096"
"Bratenfond","RMSE","MBG/NBD",2.21840165435664,"1.89496132672039","1.94901818267096"
"Bratenfond","RMSE","MBG/CNBD-k",2.32845795935311,"1.89496132672039","1.94901818267096"
"Bratenfond","BIAS","BG/NBD",0.248135331693668,"1.89496132672039","1.94901818267096"
"Bratenfond","BIAS","BG/CNBD-k",0.0190187251031567,"1.89496132672039","1.94901818267096"
"Bratenfond","BIAS","MBG/NBD",0.219086309894345,"1.89496132672039","1.94901818267096"
"Bratenfond","BIAS","MBG/CNBD-k",-0.0502634894321043,"1.89496132672039","1.94901818267096"
"Bratenfond","LL","BG/NBD",-5129.03134460768,"1.89496132672039","1.94901818267096"
"Bratenfond","LL","BG/CNBD-k",-5003.36396737784,"1.89496132672039","1.94901818267096"
"Bratenfond","LL","MBG/NBD",-5130.94058817281,"1.89496132672039","1.94901818267096"
"Bratenfond","LL","MBG/CNBD-k",-5002.5790311441,"1.89496132672039","1.94901818267096"
"Bratenfond","r","BG/NBD",0.338839293294402,"1.89496132672039","1.94901818267096"
"Bratenfond","r","BG/CNBD-k",0.317697399161863,"1.89496132672039","1.94901818267096"
"Bratenfond","r","MBG/NBD",0.488450293615664,"1.89496132672039","1.94901818267096"
"Bratenfond","r","MBG/CNBD-k",0.657046607799876,"1.89496132672039","1.94901818267096"
"Bratenfond","alpha","BG/NBD",11.0114117497789,"1.89496132672039","1.94901818267096"
"Bratenfond","alpha","BG/CNBD-k",3.72610753156487,"1.89496132672039","1.94901818267096"
"Bratenfond","alpha","MBG/NBD",12.7254435724287,"1.89496132672039","1.94901818267096"
"Bratenfond","alpha","MBG/CNBD-k",5.09488939742177,"1.89496132672039","1.94901818267096"
"Bratenfond","a","BG/NBD",0.933589466987118,"1.89496132672039","1.94901818267096"
"Bratenfond","a","BG/CNBD-k",1.15771424759047,"1.89496132672039","1.94901818267096"
"Bratenfond","a","MBG/NBD",1.1402808990384,"1.89496132672039","1.94901818267096"
"Bratenfond","a","MBG/CNBD-k",1.32328591162041,"1.89496132672039","1.94901818267096"
"Bratenfond","b","BG/NBD",4.46047568830332,"1.89496132672039","1.94901818267096"
"Bratenfond","b","BG/CNBD-k",3.0522029390716,"1.89496132672039","1.94901818267096"
"Bratenfond","b","MBG/NBD",4.589445764877,"1.89496132672039","1.94901818267096"
"Bratenfond","b","MBG/CNBD-k",2.45285103976218,"1.89496132672039","1.94901818267096"
"Bratenfond","k","BG/NBD",1,"1.89496132672039","1.94901818267096"
"Bratenfond","k","BG/CNBD-k",2,"1.89496132672039","1.94901818267096"
"Bratenfond","k","MBG/NBD",1,"1.89496132672039","1.94901818267096"
"Bratenfond","k","MBG/CNBD-k",2,"1.89496132672039","1.94901818267096"
"Bratenfond","N","BG/NBD",1325,"1.89496132672039","1.94901818267096"
"Bratenfond","N","BG/CNBD-k",1325,"1.89496132672039","1.94901818267096"
"Bratenfond","N","MBG/NBD",1325,"1.89496132672039","1.94901818267096"
"Bratenfond","N","MBG/CNBD-k",1325,"1.89496132672039","1.94901818267096"
"Brotaufstrich.Sirup","MAE","BG/NBD",1.00319916103176,"1.89060597752036","2.03812938209536"
"Brotaufstrich.Sirup","MAE","BG/CNBD-k",0.867591579312546,"1.89060597752036","2.03812938209536"
"Brotaufstrich.Sirup","MAE","MBG/NBD",0.968491340764223,"1.89060597752036","2.03812938209536"
"Brotaufstrich.Sirup","MAE","MBG/CNBD-k",0.830701430085842,"1.89060597752036","2.03812938209536"
"Brotaufstrich.Sirup","RMSE","BG/NBD",1.85983704992198,"1.89060597752036","2.03812938209536"
"Brotaufstrich.Sirup","RMSE","BG/CNBD-k",1.84919780564837,"1.89060597752036","2.03812938209536"
"Brotaufstrich.Sirup","RMSE","MBG/NBD",2.00715696980677,"1.89060597752036","2.03812938209536"
"Brotaufstrich.Sirup","RMSE","MBG/CNBD-k",2.28355595952212,"1.89060597752036","2.03812938209536"
"Brotaufstrich.Sirup","BIAS","BG/NBD",0.328650775658991,"1.89060597752036","2.03812938209536"
"Brotaufstrich.Sirup","BIAS","BG/CNBD-k",0.0585907114520989,"1.89060597752036","2.03812938209536"
"Brotaufstrich.Sirup","BIAS","MBG/NBD",0.225761611792419,"1.89060597752036","2.03812938209536"
"Brotaufstrich.Sirup","BIAS","MBG/CNBD-k",-0.0901717058354183,"1.89060597752036","2.03812938209536"
"Brotaufstrich.Sirup","LL","BG/NBD",-5270.36626219106,"1.89060597752036","2.03812938209536"
"Brotaufstrich.Sirup","LL","BG/CNBD-k",-5075.83002425965,"1.89060597752036","2.03812938209536"
"Brotaufstrich.Sirup","LL","MBG/NBD",-5273.65096126417,"1.89060597752036","2.03812938209536"
"Brotaufstrich.Sirup","LL","MBG/CNBD-k",-5070.62304148097,"1.89060597752036","2.03812938209536"
