"merchant","cust","date","first"
"office","9d08ca87246e1c7324d98a5d808520d2",2014-08-12,2014-04-01
"office","9d08ca87246e1c7324d98a5d808520d2",2014-07-17,2014-04-01
"office","9d08ca87246e1c7324d98a5d808520d2",2014-07-03,2014-04-01
"office","9d08ca87246e1c7324d98a5d808520d2",2014-07-03,2014-04-01
"office","9d08ca87246e1c7324d98a5d808520d2",2014-06-16,2014-04-01
"office","9d08ca87246e1c7324d98a5d808520d2",2014-06-11,2014-04-01
"office","9d08ca87246e1c7324d98a5d808520d2",2014-05-20,2014-04-01
"office","9d08ca87246e1c7324d98a5d808520d2",2014-04-23,2014-04-01
"office","9d08ca87246e1c7324d98a5d808520d2",2014-04-15,2014-04-01
"office","9d08ca87246e1c7324d98a5d808520d2",2014-04-01,2014-04-01
"office","9d61692e04a383a64f3397e12d5f78a0",2014-10-24,2014-04-24
"office","9d61692e04a383a64f3397e12d5f78a0",2014-10-23,2014-04-24
"office","9d61692e04a383a64f3397e12d5f78a0",2014-04-24,2014-04-24
"office","9d6b73583c3dfbf4e9c642576f21a3b2",2014-10-22,2014-04-09
"office","9d6b73583c3dfbf4e9c642576f21a3b2",2014-06-16,2014-04-09
"office","9d6b73583c3dfbf4e9c642576f21a3b2",2014-06-04,2014-04-09
"office","9d6b73583c3dfbf4e9c642576f21a3b2",2014-05-22,2014-04-09
"office","9d6b73583c3dfbf4e9c642576f21a3b2",2014-04-22,2014-04-09
"office","9d6b73583c3dfbf4e9c642576f21a3b2",2014-04-09,2014-04-09
"office","9de0fe0756f6e4959c8b282dfe0e5521",2014-04-15,2014-04-15
"office","9e782c40f30c38d51925bec560dd8fce",2014-04-03,2014-04-03
"office","9f17b943c74ec8d88fdad1337a9fc97b",2014-03-28,2014-03-28
"office","9f1e09aa4470fde55967feada52a6b0f",2014-04-24,2014-04-24
"office","9f48670a82e9b38fafd13c32d9c9328d",2014-04-14,2014-04-14
"office","9f7d69f725dafd937bb59ccd4c76a4be",2014-04-17,2014-04-17
"office","9f8981b4c18401de3942deab5983167d",2014-10-30,2014-03-28
"office","9f8981b4c18401de3942deab5983167d",2014-09-26,2014-03-28
"office","9f8981b4c18401de3942deab5983167d",2014-09-15,2014-03-28
"office","9f8981b4c18401de3942deab5983167d",2014-09-04,2014-03-28
"office","9f8981b4c18401de3942deab5983167d",2014-08-27,2014-03-28
"office","9f8981b4c18401de3942deab5983167d",2014-08-12,2014-03-28
"office","9f8981b4c18401de3942deab5983167d",2014-07-22,2014-03-28
"office","9f8981b4c18401de3942deab5983167d",2014-06-27,2014-03-28
"office","9f8981b4c18401de3942deab5983167d",2014-05-23,2014-03-28
"office","9f8981b4c18401de3942deab5983167d",2014-04-28,2014-03-28
"office","9f8981b4c18401de3942deab5983167d",2014-04-10,2014-03-28
"office","9f8981b4c18401de3942deab5983167d",2014-03-28,2014-03-28
"office","9fae055591d5a96fe848ada11f52a1e2",2014-09-03,2014-04-01
"office","9fae055591d5a96fe848ada11f52a1e2",2014-09-02,2014-04-01
"office","9fae055591d5a96fe848ada11f52a1e2",2014-05-07,2014-04-01
"office","9fae055591d5a96fe848ada11f52a1e2",2014-04-01,2014-04-01
"office","a070febbbe4f8a16a14fad53103e5c15",2014-04-28,2014-04-28
"office","a0902a110ff89721213884e294187243",2014-04-11,2014-04-11
"office","a0de3dcb149b0aa8f4dead5f2de123a0",2014-04-16,2014-04-16
"office","a0e698b481986582fea34072832899ba",2014-04-25,2014-04-25
"office","a1378f1e26ce0cb607046233fd422558",2014-10-15,2014-04-30
"office","a1378f1e26ce0cb607046233fd422558",2014-10-03,2014-04-30
"office","a1378f1e26ce0cb607046233fd422558",2014-09-10,2014-04-30
"office","a1378f1e26ce0cb607046233fd422558",2014-08-15,2014-04-30
"office","a1378f1e26ce0cb607046233fd422558",2014-07-16,2014-04-30
"office","a1378f1e26ce0cb607046233fd422558",2014-06-30,2014-04-30
"office","a1378f1e26ce0cb607046233fd422558",2014-06-03,2014-04-30
"office","a1378f1e26ce0cb607046233fd422558",2014-04-30,2014-04-30
"office","a1a003606954f853ee76d59b7fddd346",2014-08-04,2014-04-11
"office","a1a003606954f853ee76d59b7fddd346",2014-05-29,2014-04-11
"office","a1a003606954f853ee76d59b7fddd346",2014-04-11,2014-04-11
"office","a1bad73db8e2591c0dc23dc6e7dbef2c",2014-04-17,2014-04-17
"office","a1e1bb61568a00e9596ddba5d8bda22b",2014-07-14,2014-03-28
"office","a1e1bb61568a00e9596ddba5d8bda22b",2014-05-23,2014-03-28
"office","a1e1bb61568a00e9596ddba5d8bda22b",2014-03-28,2014-03-28
"office","a245b70a47db58f8cb5b01008b4425d2",2014-09-09,2014-04-14
"office","a245b70a47db58f8cb5b01008b4425d2",2014-07-30,2014-04-14
"office","a245b70a47db58f8cb5b01008b4425d2",2014-07-07,2014-04-14
"office","a245b70a47db58f8cb5b01008b4425d2",2014-04-14,2014-04-14
"office","a249e7086ceb6853ef24947b72a4e35b",2014-09-15,2014-04-17
"office","a249e7086ceb6853ef24947b72a4e35b",2014-06-17,2014-04-17
"office","a249e7086ceb6853ef24947b72a4e35b",2014-04-17,2014-04-17
"office","a2fd8e32f07d6c3616e48ca016b20bef",2014-04-08,2014-04-08
"office","a3079531f49a3536d862e97b7d07040c",2014-04-21,2014-04-21
"office","a4b976a5c3dda6bcbec5ec868973978f",2014-04-11,2014-04-04
"office","a4b976a5c3dda6bcbec5ec868973978f",2014-04-04,2014-04-04
"office","a4cb0287fb739539b34be098f3b37272",2014-04-16,2014-04-16
"office","a4f7672a4b2af8c61867e1ab7d8af0e7",2014-04-24,2014-04-24
"office","a5bae20c58d916ed12e37d8d3de0c2c4",2014-04-01,2014-04-01
"office","a5c576d8d7bf3e2507983e2a93c8aa79",2014-10-29,2014-03-27
"office","a5c576d8d7bf3e2507983e2a93c8aa79",2014-03-27,2014-03-27
"office","a65194879243dfdf51d0543773eb87a4",2014-06-24,2014-03-26
"office","a65194879243dfdf51d0543773eb87a4",2014-06-03,2014-03-26
"office","a65194879243dfdf51d0543773eb87a4",2014-05-08,2014-03-26
"office","a65194879243dfdf51d0543773eb87a4",2014-05-06,2014-03-26
"office","a65194879243dfdf51d0543773eb87a4",2014-05-02,2014-03-26
"office","a65194879243dfdf51d0543773eb87a4",2014-04-23,2014-03-26
"office","a65194879243dfdf51d0543773eb87a4",2014-03-26,2014-03-26
"office","a653d6e84a80e97d8921377da46fbbb2",2014-04-02,2014-04-02
"office","a66085a06e6452a2ebad3a4ae47f5bb6",2014-04-02,2014-04-02
"office","a72d21bc8f1ffe358bc2f3b0b66b64c9",2014-04-15,2014-04-03
"office","a72d21bc8f1ffe358bc2f3b0b66b64c9",2014-04-03,2014-04-03
"office","a74f9193878575748bdf4da0c6ee0b5a",2014-04-30,2014-04-30
"office","a7a00dc83788b6515a96114824725600",2014-06-17,2014-04-14
"office","a7a00dc83788b6515a96114824725600",2014-06-02,2014-04-14
"office","a7a00dc83788b6515a96114824725600",2014-04-14,2014-04-14
"office","a7c15c09d28953d557b5a14a0d610b1b",2014-04-17,2014-04-17
"office","a81d2777565e36df67e5e3af1e3d27de",2014-04-25,2014-04-25
"office","a8282d9ca6c4a83b4af198b1e6b79f38",2014-10-22,2014-04-15
"office","a8282d9ca6c4a83b4af198b1e6b79f38",2014-10-06,2014-04-15
"office","a8282d9ca6c4a83b4af198b1e6b79f38",2014-07-15,2014-04-15
"office","a8282d9ca6c4a83b4af198b1e6b79f38",2014-04-15,2014-04-15
"office","a83cbd0fdcb48bb25e35a6d32b7bc56d",2014-04-30,2014-04-02
"office","a83cbd0fdcb48bb25e35a6d32b7bc56d",2014-04-02,2014-04-02
"office","a84f21dd88b929ac215e62837f13edad",2014-03-21,2014-03-21
"office","a84fb9fe8e7ae144b2fdc7ce51cafcc1",2014-03-21,2014-03-21
"office","a90ec00ea92527f6187e86fedca9c046",2014-04-08,2014-04-08
"office","a92d39e2931cb7c2edcca94646e8b382",2014-04-17,2014-04-17
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-31,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-31,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-29,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-27,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-27,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-24,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-24,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-23,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-23,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-23,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-23,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-23,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-22,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-22,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-21,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-21,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-14,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-10-14,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-08-21,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-07-08,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-07-03,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-06-25,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-06-23,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-06-12,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-06-11,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-04-07,2014-03-19
"office","a935d7dd4708170fded4cdd629b5aa86",2014-03-19,2014-03-19
"office","a9456e4e4efaa9a04202d23f3ad462b4",2014-05-22,2014-04-22
"office","a9456e4e4efaa9a04202d23f3ad462b4",2014-05-19,2014-04-22
"office","a9456e4e4efaa9a04202d23f3ad462b4",2014-05-15,2014-04-22
"office","a9456e4e4efaa9a04202d23f3ad462b4",2014-05-09,2014-04-22
"office","a9456e4e4efaa9a04202d23f3ad462b4",2014-04-22,2014-04-22
"office","a9978786af2f6b816c1d912c74d48731",2014-09-19,2014-03-31
"office","a9978786af2f6b816c1d912c74d48731",2014-03-31,2014-03-31
"office","a9e864bdac9d7503cdc217ba1f6a3c96",2014-04-24,2014-04-24
"office","a9ecefaf79f276d217e56b226c55d0e4",2014-04-11,2014-04-11
"office","aa01705c03f076ea13b3f180ee4b1d7d",2014-03-27,2014-03-27
"office","aa02534731bc6a4c4874d1b0af2383c9",2014-06-30,2014-04-02
"office","aa02534731bc6a4c4874d1b0af2383c9",2014-06-11,2014-04-02
"office","aa02534731bc6a4c4874d1b0af2383c9",2014-05-22,2014-04-02
"office","aa02534731bc6a4c4874d1b0af2383c9",2014-05-21,2014-04-02
"office","aa02534731bc6a4c4874d1b0af2383c9",2014-05-12,2014-04-02
"office","aa02534731bc6a4c4874d1b0af2383c9",2014-05-06,2014-04-02
"office","aa02534731bc6a4c4874d1b0af2383c9",2014-04-08,2014-04-02
"office","aa02534731bc6a4c4874d1b0af2383c9",2014-04-02,2014-04-02
"office","aa111d9df3bdce4f5a6c5773fd6541b3",2014-07-28,2014-04-09
"office","aa111d9df3bdce4f5a6c5773fd6541b3",2014-04-09,2014-04-09
"office","aa7aabe873a82125f2f2b702dd139d23",2014-04-09,2014-04-09
"office","aaa43dc8ec7b77f55a01780d33b0930f",2014-04-15,2014-04-15
"office","aae4de0b566efecbc0d735af0cf8aa4a",2014-04-08,2014-04-08
"office","aaecbef464d600eca9f52b719710027f",2014-04-07,2014-04-07
"office","aaffda2d55696ca33e66eb44e9f907b7",2014-04-09,2014-04-09
"office","ab112aa60d13a800649100acfe7bc47b",2014-10-17,2014-04-11
"office","ab112aa60d13a800649100acfe7bc47b",2014-09-20,2014-04-11
"office","ab112aa60d13a800649100acfe7bc47b",2014-07-25,2014-04-11
"office","ab112aa60d13a800649100acfe7bc47b",2014-07-16,2014-04-11
"office","ab112aa60d13a800649100acfe7bc47b",2014-07-15,2014-04-11
"office","ab112aa60d13a800649100acfe7bc47b",2014-05-21,2014-04-11
"office","ab112aa60d13a800649100acfe7bc47b",2014-04-11,2014-04-11
"office","ac453516611f4947e51a8ac79a6a4c65",2014-04-22,2014-04-22
"office","acd68ea47e9a2c9795fee1b6e28ffd7f",2014-03-26,2014-03-26
"office","ad2599c65c3e3bb5269ab15675d8cd8b",2014-04-11,2014-04-11
"office","ad29bbc3457cd8d9b694c3c3b0b39d5b",2014-04-29,2014-04-29
"office","ae191792eda08dfa47f354d3deee6655",2014-06-02,2014-04-30
"office","ae191792eda08dfa47f354d3deee6655",2014-04-30,2014-04-30
"office","aea71cb86b06b3bcdc7591e3e198dd72",2014-07-10,2014-04-29
"office","aea71cb86b06b3bcdc7591e3e198dd72",2014-04-29,2014-04-29
"office","aee4c292eaa9cb495c08a26a164eb76a",2014-04-09,2014-04-09
"office","af149d3210104905ae9bc1cb346b8f0b",2014-03-19,2014-03-19
"office","af28ca1b8b3d66089320b450d7db5c9c",2014-04-10,2014-04-10
"office","af79e674b7046c2698539d0c4f55859a",2014-04-01,2014-04-01
"office","b016df99972b685b63657e01927e4577",2014-04-15,2014-04-15
"office","b03984c8760884302aa1b55c52921b16",2014-04-28,2014-04-28
"office","b046bdb8c9328f1a2f1e3657e822f253",2014-03-27,2014-03-27
"office","b0d3c49d2ea3ef690e1bf891fa7c536b",2014-04-16,2014-04-16
"office","b190ab0d5141c6f626d5422f3c61376e",2014-04-01,2014-04-01
"office","b1b433ddd8c085f1c022287473ca5fe0",2014-04-16,2014-04-16
"office","b1ebdbaea97eb3871aefb10aeff11a39",2014-03-28,2014-03-28
"office","b21588832e955209de042d5145bb4735",2014-04-29,2014-04-29
"office","b21b9bacb9705769a193db634c181b71",2014-04-11,2014-04-11
"office","b2a1ef3133c189280bf0bf2c96336c07",2014-04-27,2014-04-27
"office","b2eddebf155908a2ddf502caf6727527",2014-08-20,2014-03-31
"office","b2eddebf155908a2ddf502caf6727527",2014-04-11,2014-03-31
"office","b2eddebf155908a2ddf502caf6727527",2014-04-02,2014-03-31
"office","b2eddebf155908a2ddf502caf6727527",2014-03-31,2014-03-31
"office","b2f908f74922db050ebe4997ebbeb617",2014-04-11,2014-03-27
"office","b2f908f74922db050ebe4997ebbeb617",2014-03-27,2014-03-27
"office","b2fddddc35d50b6c19286d5a4e955e35",2014-06-12,2014-04-25
"office","b2fddddc35d50b6c19286d5a4e955e35",2014-04-25,2014-04-25
"office","b32a1fe61116de0e7d5573c611304e87",2014-04-24,2014-04-24
"office","b34f020124af85bb2d5a927025bf6d14",2014-04-01,2014-04-01
"office","b365080e8d9cfceb777b107b4a6efc64",2014-08-29,2014-03-31
"office","b365080e8d9cfceb777b107b4a6efc64",2014-03-31,2014-03-31
"office","b39823031a7df82fa0642beb077899c5",2014-09-19,2014-04-01
"office","b39823031a7df82fa0642beb077899c5",2014-04-01,2014-04-01
"office","b3ddc5eec3b2c12c74b2cd83f393ff7b",2014-10-20,2014-04-03
"office","b3ddc5eec3b2c12c74b2cd83f393ff7b",2014-10-20,2014-04-03
"office","b3ddc5eec3b2c12c74b2cd83f393ff7b",2014-10-20,2014-04-03
"office","b3ddc5eec3b2c12c74b2cd83f393ff7b",2014-09-10,2014-04-03
"office","b3ddc5eec3b2c12c74b2cd83f393ff7b",2014-09-10,2014-04-03
"office","b3ddc5eec3b2c12c74b2cd83f393ff7b",2014-08-13,2014-04-03
"office","b3ddc5eec3b2c12c74b2cd83f393ff7b",2014-07-30,2014-04-03
"office","b3ddc5eec3b2c12c74b2cd83f393ff7b",2014-07-14,2014-04-03
"office","b3ddc5eec3b2c12c74b2cd83f393ff7b",2014-07-02,2014-04-03
"office","b3ddc5eec3b2c12c74b2cd83f393ff7b",2014-05-27,2014-04-03
"office","b3ddc5eec3b2c12c74b2cd83f393ff7b",2014-05-07,2014-04-03
"office","b3ddc5eec3b2c12c74b2cd83f393ff7b",2014-05-07,2014-04-03
"office","b3ddc5eec3b2c12c74b2cd83f393ff7b",2014-04-03,2014-04-03
"office","b47e4bb2b09e92c09a491cca173f65cb",2014-04-07,2014-04-07
"office","b4a553e5994987476e47d1c1eda8dfdd",2014-03-31,2014-03-31
"office","b4b4b7ecbdb1fabf478faf5a47f8637e",2014-03-25,2014-03-25
"office","b525c9169b94ed9418126f2d1b587169",2014-04-16,2014-04-16
"office","b544e3d8b34a8eb95c1e53b3acc2fd0d",2014-07-08,2014-04-08
"office","b544e3d8b34a8eb95c1e53b3acc2fd0d",2014-06-06,2014-04-08
"office","b544e3d8b34a8eb95c1e53b3acc2fd0d",2014-04-08,2014-04-08
"office","b55cf95149e0adf1e3ce9bd010d1e4a5",2014-04-03,2014-04-03
"office","b587b3811013021f5d26317e09b00278",2014-03-31,2014-03-31
"office","b5a775d47678fd15dd9986741835e801",2014-10-27,2014-03-26
"office","b5a775d47678fd15dd9986741835e801",2014-03-26,2014-03-26
"office","b6073d6d0a84b09546997234971d74a3",2014-04-22,2014-03-26
"office","b6073d6d0a84b09546997234971d74a3",2014-04-14,2014-03-26
"office","b6073d6d0a84b09546997234971d74a3",2014-03-26,2014-03-26
"office","b6521cb244282e762ea5c3202813fffd",2014-03-28,2014-03-28
"office","b6640f29f0bcea934e7116143ce5d548",2014-08-22,2014-04-29
"office","b6640f29f0bcea934e7116143ce5d548",2014-04-29,2014-04-29
"office","b6d916570c2bc210328a20a9aead260a",2014-04-30,2014-04-30
"office","b6f99823bd7ec631c2429e5de0fd9a5d",2014-04-01,2014-04-01
"office","b70da4a66fa803d376908d9896c60f6d",2014-04-17,2014-04-17
"office","b72589a7e7515d5a48335891f277ce0e",2014-04-29,2014-04-29
"office","b731251334da84bcb23ff10cd7484fa6",2014-06-18,2014-03-26
"office","b731251334da84bcb23ff10cd7484fa6",2014-05-30,2014-03-26
"office","b731251334da84bcb23ff10cd7484fa6",2014-04-09,2014-03-26
"office","b731251334da84bcb23ff10cd7484fa6",2014-04-01,2014-03-26
"office","b731251334da84bcb23ff10cd7484fa6",2014-03-26,2014-03-26
"office","b7af68ab701404da99ed1af92f4b7fa7",2014-03-26,2014-03-26
"office","b7ef96610af94ad4f99180a480d44d1d",2014-04-11,2014-04-11
"office","b889b59d78050e1c40c2a9753859a32d",2014-03-26,2014-03-26
"office","b8a052005c22ac74f128a20e6bc06ce2",2014-04-22,2014-04-22
"office","b8a86ade29b470b78a23da90007fc929",2014-04-16,2014-04-16
"office","b91ae1aa940c9ee3a84ba46b33bc0855",2014-04-03,2014-04-03
"office","b9557407234b11faab75c33e0c4b8be9",2014-04-29,2014-04-29
"office","b9cd72b0c2517f7060da66430bc808a3",2014-10-16,2014-04-16
"office","b9cd72b0c2517f7060da66430bc808a3",2014-09-25,2014-04-16
"office","b9cd72b0c2517f7060da66430bc808a3",2014-08-20,2014-04-16
"office","b9cd72b0c2517f7060da66430bc808a3",2014-08-18,2014-04-16
"office","b9cd72b0c2517f7060da66430bc808a3",2014-08-13,2014-04-16
"office","b9cd72b0c2517f7060da66430bc808a3",2014-08-11,2014-04-16
"office","b9cd72b0c2517f7060da66430bc808a3",2014-08-05,2014-04-16
"office","b9cd72b0c2517f7060da66430bc808a3",2014-07-28,2014-04-16
"office","b9cd72b0c2517f7060da66430bc808a3",2014-07-14,2014-04-16
"office","b9cd72b0c2517f7060da66430bc808a3",2014-07-09,2014-04-16
"office","b9cd72b0c2517f7060da66430bc808a3",2014-06-19,2014-04-16
"office","b9cd72b0c2517f7060da66430bc808a3",2014-06-11,2014-04-16
"office","b9cd72b0c2517f7060da66430bc808a3",2014-06-02,2014-04-16
"office","b9cd72b0c2517f7060da66430bc808a3",2014-05-14,2014-04-16
"office","b9cd72b0c2517f7060da66430bc808a3",2014-04-23,2014-04-16
"office","b9cd72b0c2517f7060da66430bc808a3",2014-04-16,2014-04-16
"office","bab47af7ee717b1f9d42ba22783548ad",2014-04-11,2014-04-11
"office","bacb8547edb38b892778e5ea3643f4ce",2014-04-30,2014-04-30
"office","bad70f50d91a0015e657d16268ba72d3",2014-03-31,2014-03-31
"office","bb43a3b9b9d9f3f9e117064407823074",2014-04-25,2014-04-25
"office","bbf943b2a8a00ebeb9a22cb32ed7f05d",2014-04-28,2014-04-28
"office","bdb0cb9a559038926d665f27423f766f",2014-08-20,2014-04-09
"office","bdb0cb9a559038926d665f27423f766f",2014-06-02,2014-04-09
"office","bdb0cb9a559038926d665f27423f766f",2014-04-09,2014-04-09
"office","bdcbf798b7d6e5db893b6934dc6f0132",2014-03-26,2014-03-26
"office","be271f43d771533d247dbce6a16ac928",2014-09-09,2014-03-27
"office","be271f43d771533d247dbce6a16ac928",2014-03-27,2014-03-27
"office","be2c87590b127d21c8798d6b0e6b4561",2014-10-28,2014-04-10
"office","be2c87590b127d21c8798d6b0e6b4561",2014-10-21,2014-04-10
"office","be2c87590b127d21c8798d6b0e6b4561",2014-10-10,2014-04-10
"office","be2c87590b127d21c8798d6b0e6b4561",2014-10-02,2014-04-10
"office","be2c87590b127d21c8798d6b0e6b4561",2014-09-23,2014-04-10
"office","be2c87590b127d21c8798d6b0e6b4561",2014-09-01,2014-04-10
"office","be2c87590b127d21c8798d6b0e6b4561",2014-08-12,2014-04-10
"office","be2c87590b127d21c8798d6b0e6b4561",2014-07-29,2014-04-10
"office","be2c87590b127d21c8798d6b0e6b4561",2014-07-01,2014-04-10
"office","be2c87590b127d21c8798d6b0e6b4561",2014-06-17,2014-04-10
"office","be2c87590b127d21c8798d6b0e6b4561",2014-06-10,2014-04-10
"office","be2c87590b127d21c8798d6b0e6b4561",2014-05-27,2014-04-10
"office","be2c87590b127d21c8798d6b0e6b4561",2014-05-14,2014-04-10
"office","be2c87590b127d21c8798d6b0e6b4561",2014-05-01,2014-04-10
"office","be2c87590b127d21c8798d6b0e6b4561",2014-04-15,2014-04-10
"office","be2c87590b127d21c8798d6b0e6b4561",2014-04-10,2014-04-10
"office","be323c204a3dfee68783c313cf93c9ac",2014-04-17,2014-04-17
"office","be8939de39f62c152afab4d2ba42c171",2014-08-07,2014-04-01
"office","be8939de39f62c152afab4d2ba42c171",2014-04-01,2014-04-01
"office","bf0a224bd5d784980d21d67f77aed965",2014-04-28,2014-04-28
"office","bf299a0fd6eee828df40af135171f1a3",2014-10-31,2014-03-19
"office","bf299a0fd6eee828df40af135171f1a3",2014-08-21,2014-03-19
"office","bf299a0fd6eee828df40af135171f1a3",2014-08-15,2014-03-19
"office","bf299a0fd6eee828df40af135171f1a3",2014-08-04,2014-03-19
"office","bf299a0fd6eee828df40af135171f1a3",2014-08-04,2014-03-19
"office","bf299a0fd6eee828df40af135171f1a3",2014-07-17,2014-03-19
"office","bf299a0fd6eee828df40af135171f1a3",2014-07-03,2014-03-19
"office","bf299a0fd6eee828df40af135171f1a3",2014-07-02,2014-03-19
"office","bf299a0fd6eee828df40af135171f1a3",2014-06-25,2014-03-19
"office","bf299a0fd6eee828df40af135171f1a3",2014-06-25,2014-03-19
"office","bf299a0fd6eee828df40af135171f1a3",2014-06-23,2014-03-19
"office","bf299a0fd6eee828df40af135171f1a3",2014-04-07,2014-03-19
"office","bf299a0fd6eee828df40af135171f1a3",2014-03-19,2014-03-19
"office","bf5e29b3aa47a7b2acf9dbad1314858a",2014-10-17,2014-04-08
"office","bf5e29b3aa47a7b2acf9dbad1314858a",2014-09-17,2014-04-08
"office","bf5e29b3aa47a7b2acf9dbad1314858a",2014-09-01,2014-04-08
"office","bf5e29b3aa47a7b2acf9dbad1314858a",2014-06-17,2014-04-08
"office","bf5e29b3aa47a7b2acf9dbad1314858a",2014-04-08,2014-04-08
"office","bf74581b57fc679770577df8a9bb763d",2014-08-06,2014-03-29
"office","bf74581b57fc679770577df8a9bb763d",2014-05-21,2014-03-29
"office","bf74581b57fc679770577df8a9bb763d",2014-03-29,2014-03-29
"office","bfe46ee523f936a9fe1451227c321c71",2014-04-16,2014-04-16
"office","c06a58af6255fb24f52446f8f6e87761",2014-10-10,2014-04-30
"office","c06a58af6255fb24f52446f8f6e87761",2014-07-01,2014-04-30
"office","c06a58af6255fb24f52446f8f6e87761",2014-04-30,2014-04-30
"office","c07eb1fc028f33243df4a81353c9a370",2014-04-14,2014-04-14
"office","c0a602236b68b8cb679e16d5c0165db0",2014-04-11,2014-04-11
"office","c0cf3b1f2406b7ed1f3a4034e27b6292",2014-04-24,2014-04-24
"office","c116af22f7d7c610ea4505bc9635d805",2014-10-10,2014-04-02
"office","c116af22f7d7c610ea4505bc9635d805",2014-04-02,2014-04-02
"office","c19469afbcc5f87447dea95365e1dafd",2014-04-09,2014-04-09
"office","c1a7a82cc80aec8bcd8dd834c1d48b1b",2014-04-15,2014-04-15
"office","c2248cbeb5a2d6cf71720ecb5119d8e1",2014-03-26,2014-03-26
"office","c27006ddf68b9fb6f18c8ac845d7826e",2014-10-28,2014-04-28
"office","c27006ddf68b9fb6f18c8ac845d7826e",2014-10-27,2014-04-28
"office","c27006ddf68b9fb6f18c8ac845d7826e",2014-10-14,2014-04-28
"office","c27006ddf68b9fb6f18c8ac845d7826e",2014-09-11,2014-04-28
"office","c27006ddf68b9fb6f18c8ac845d7826e",2014-07-31,2014-04-28
"office","c27006ddf68b9fb6f18c8ac845d7826e",2014-07-11,2014-04-28
"office","c27006ddf68b9fb6f18c8ac845d7826e",2014-06-24,2014-04-28
"office","c27006ddf68b9fb6f18c8ac845d7826e",2014-06-10,2014-04-28
"office","c27006ddf68b9fb6f18c8ac845d7826e",2014-05-09,2014-04-28
"office","c27006ddf68b9fb6f18c8ac845d7826e",2014-04-28,2014-04-28
"office","c27eec7ac4449ea9823e41f24dabba0a",2014-03-26,2014-03-26
"office","c2953bcb51ade3f2d2cde33e47dcb33b",2014-03-27,2014-03-27
"office","c33f2de717235c297f5b9e7c9ba6b3c0",2014-03-28,2014-03-28
"office","c3bc3d3a064b5d908d86f1c4c5b39ff8",2014-04-23,2014-04-23
"office","c3fb8910c128a08b58b4b58e5e58a023",2014-04-29,2014-04-29
"office","c3fcd513d3031b560a582e2683d25d83",2014-04-08,2014-04-08
"office","c410a11cd1453ad8220119d6b70a78f8",2014-04-22,2014-04-22
"office","c432e5d25d7611e67075eb3a25700e69",2014-04-23,2014-04-23
"office","c46c064f044b70072b24166b05e3d772",2014-06-19,2014-04-09
"office","c46c064f044b70072b24166b05e3d772",2014-04-09,2014-04-09
"office","c46db43aff48b555670c525294150acb",2014-09-17,2014-04-10
"office","c46db43aff48b555670c525294150acb",2014-04-10,2014-04-10
"office","c47c058bd82bb6077a8e483632e90175",2014-10-15,2014-03-26
"office","c47c058bd82bb6077a8e483632e90175",2014-10-07,2014-03-26
"office","c47c058bd82bb6077a8e483632e90175",2014-10-03,2014-03-26
"office","c47c058bd82bb6077a8e483632e90175",2014-09-15,2014-03-26
"office","c47c058bd82bb6077a8e483632e90175",2014-08-11,2014-03-26
"office","c47c058bd82bb6077a8e483632e90175",2014-08-05,2014-03-26
"office","c47c058bd82bb6077a8e483632e90175",2014-07-08,2014-03-26
"office","c47c058bd82bb6077a8e483632e90175",2014-06-11,2014-03-26
"office","c47c058bd82bb6077a8e483632e90175",2014-06-02,2014-03-26
"office","c47c058bd82bb6077a8e483632e90175",2014-05-27,2014-03-26
"office","c47c058bd82bb6077a8e483632e90175",2014-05-14,2014-03-26
