cust,date
11439114,02/03/2003
11439114,02/24/2003
11439114,11/10/2003
11439114,12/02/2003
11439114,04/21/2004
11439114,02/04/2005
11439114,05/31/2005
11439114,10/17/2005
11439114,12/12/2005
11439114,02/22/2006
11439114,04/28/2006
11439114,07/20/2006
11439122,04/19/2002
11439122,06/18/2002
11439122,03/06/2003
11439122,12/19/2003
11439122,02/25/2005
11439122,12/01/2005
11439130,04/19/2002
11439130,06/10/2002
11439130,11/05/2002
11439130,08/01/2003
11439130,12/02/2004
11439130,02/28/2006
11439148,04/19/2002
11439148,06/27/2002
11439148,11/25/2002
11439148,04/11/2003
11439148,09/18/2003
11439148,12/23/2003
11439148,10/07/2004
11439148,12/15/2005
11439155,04/19/2002
11439155,06/27/2002
11439155,04/03/2003
11439163,04/19/2002
11439163,06/25/2002
11439163,11/19/2002
11439163,03/03/2003
11439163,08/18/2003
11439163,10/20/2003
11439163,02/10/2004
11439163,11/11/2004
11439163,03/07/2005
11439163,04/25/2005
11439163,08/02/2005
11439163,02/03/2006
11439163,03/31/2006
11439171,04/19/2002
11439189,04/19/2002
11439197,04/19/2002
11439197,01/13/2003
11439205,04/19/2002
11439205,10/22/2002
11439213,04/19/2002
11439213,03/18/2003
11439213,05/24/2004
11439221,04/19/2002
11439221,12/20/2002
11439221,04/14/2003
11439221,09/18/2003
11439239,04/19/2002
11439239,11/21/2005
11439247,04/19/2002
11439247,12/16/2002
11439247,03/31/2003
11439247,06/05/2003
11439247,06/01/2004
11439247,10/18/2004
11439247,12/17/2004
11439247,01/20/2005
11439247,06/27/2005
11439247,08/09/2005
11439247,09/19/2005
11439247,10/19/2005
11439247,03/03/2006
11439247,04/24/2006
11439254,04/19/2002
11439254,08/08/2003
11439254,02/06/2004
11439262,04/19/2002
11439262,12/23/2002
11439270,04/19/2002
11439288,04/19/2002
11439296,04/19/2002
11439304,04/19/2002
11439312,04/19/2002
11439320,04/19/2002
11439338,04/19/2002
11439338,06/17/2002
11439338,10/28/2002
11439338,11/25/2002
11439338,03/11/2003
11439338,09/24/2003
11439338,11/17/2003
11439338,01/06/2004
11439338,04/18/2005
11439338,09/06/2005
11439338,03/23/2006
11439338,07/31/2006
11439346,04/19/2002
11439353,04/19/2002
11439361,04/19/2002
11439361,06/09/2003
11439361,08/18/2003
11439361,07/03/2006
11439379,04/19/2002
11439387,04/19/2002
11439395,04/19/2002
11439403,04/19/2002
11439403,09/12/2005
11439411,04/19/2002
11439411,01/31/2003
11439411,07/28/2003
11439411,10/01/2004
11439411,04/25/2006
11439429,04/19/2002
11439437,04/19/2002
11439445,04/19/2002
11439452,04/19/2002
11439460,04/19/2002
11439478,04/19/2002
11439486,04/19/2002
11439486,06/23/2003
11439494,04/19/2002
11439502,04/19/2002
11439502,03/03/2003
11439510,04/19/2002
11439510,05/30/2003
11439528,04/19/2002
11439528,06/11/2002
11439528,08/06/2002
11439528,11/27/2002
11439528,12/16/2002
11439528,04/14/2003
11439536,04/19/2002
11439544,04/19/2002
11439551,04/19/2002
11439569,04/19/2002
11439569,06/06/2003
11439569,05/25/2005
11439577,04/19/2002
11439577,03/05/2003
11439577,01/06/2004
11439585,04/19/2002
11439593,04/19/2002
11439601,04/19/2002
11439601,04/09/2003
11439619,04/19/2002
11439619,02/03/2006
11439627,04/19/2002
11439627,01/09/2004
11439635,04/19/2002
11439643,04/19/2002
11439643,07/08/2002
11439643,03/14/2003
11439643,03/20/2006
11439650,04/19/2002
11439668,04/19/2002
11439676,04/19/2002
11439684,04/19/2002
11439684,05/01/2003
11439692,04/19/2002
11439700,04/19/2002
11439700,10/30/2003
11439700,11/07/2005
11439718,04/19/2002
11439726,04/19/2002
11439726,12/23/2002
11439734,04/19/2002
11439742,04/19/2002
11439742,12/29/2003
11439742,12/27/2005
11439759,04/19/2002
11439759,07/22/2003
11439759,09/30/2003
11439767,04/19/2002
11439767,06/13/2002
11439767,08/07/2002
11439767,09/27/2002
11439767,12/09/2002
11439767,10/01/2003
11439767,10/28/2003
11439767,03/08/2004
11439767,07/19/2004
11439767,09/23/2004
11439767,10/18/2004
11439767,10/07/2005
11439767,12/02/2005
11439767,03/01/2006
11439767,04/03/2006
11439767,06/02/2006
11439775,04/19/2002
11439783,04/19/2002
11439791,04/19/2002
11439809,04/19/2002
11439817,04/19/2002
11439817,04/02/2004
11439817,06/16/2005
11439817,07/07/2006
11439825,04/19/2002
11439825,09/07/2004
11439825,05/30/2006
11439833,04/19/2002
11439833,11/08/2002
11439841,04/19/2002
11439858,04/19/2002
11439866,04/19/2002
11439866,03/24/2003
11439874,04/19/2002
11439874,09/06/2002
11439882,04/19/2002
11439890,04/19/2002
11439890,03/10/2003
11439890,09/20/2004
11439908,04/19/2002
11439916,04/19/2002
11439924,04/19/2002
11439924,06/17/2002
11439924,09/24/2002
11439932,04/19/2002
11439940,04/19/2002
11439940,12/26/2002
11439940,10/14/2003
11439940,10/11/2004
11439940,11/22/2005
11439957,04/16/2002
11439965,04/16/2002
11439973,04/16/2002
11439973,06/10/2004
11439973,10/28/2004
11439973,01/18/2005
11439981,04/16/2002
11439999,04/16/2002
11440005,04/16/2002
11440013,04/16/2002
11440013,11/07/2003
11440021,04/16/2002
11440039,04/16/2002
11440047,04/16/2002
11440054,04/16/2002
11440062,04/16/2002
11440070,04/16/2002
11440088,04/16/2002
11440096,04/16/2002
11440104,04/16/2002
11440104,02/07/2003
11440104,06/11/2004
11440104,08/17/2004
11440104,09/23/2004
11440112,04/16/2002
11440120,04/16/2002
11440138,04/16/2002
11440146,04/16/2002
11440146,02/11/2003
11440146,05/15/2003
11440153,04/16/2002
11440153,01/05/2004
11440153,12/23/2004
11440161,04/16/2002
11440179,04/16/2002
11440179,04/11/2003
11440187,04/16/2002
11440187,12/09/2002
11440195,04/16/2002
11440203,04/16/2002
11440211,04/16/2002
11440229,04/16/2002
11440229,10/27/2003
11440229,10/05/2004
11440237,04/16/2002
11440245,04/16/2002
11440245,02/05/2004
11440252,04/16/2002
11440260,04/16/2002
11440278,04/16/2002
11440278,08/19/2003
11440278,12/09/2004
11440286,04/16/2002
11440294,04/16/2002
11440294,04/07/2003
11440294,06/05/2003
11440294,09/30/2004
11440302,04/16/2002
11440310,04/16/2002
11440310,11/06/2003
11440310,11/11/2005
11440310,12/15/2005
11440328,04/16/2002
11440336,04/16/2002
11440344,04/16/2002
11440344,02/20/2003
11440351,04/16/2002
11440369,04/16/2002
11440377,04/16/2002
11440385,04/16/2002
11440393,04/16/2002
11440401,04/16/2002
11440419,04/16/2002
11440427,04/16/2002
11440427,07/23/2003
11440435,04/16/2002
11440435,12/19/2002
11440435,11/25/2003
11440435,09/23/2005
11440435,01/27/2006
11440443,04/16/2002
11440450,04/16/2002
11440468,04/16/2002
11440476,04/16/2002
11440476,12/18/2003
11440476,10/12/2004
11440476,11/07/2005
11440484,04/16/2002
11440484,01/28/2003
11440492,04/16/2002
11440492,10/24/2002
11440492,06/21/2006
11440500,04/16/2002
11440518,04/16/2002
11440526,04/16/2002
11440534,04/16/2002
11440542,04/16/2002
11440542,01/05/2004
11440559,04/16/2002
11440559,02/03/2003
11440559,06/10/2003
11440559,02/05/2004
11440559,12/06/2004
11440559,01/03/2005
11440559,09/19/2005
11440559,05/18/2006
11440567,04/16/2002
11440567,12/16/2002
11440567,02/19/2003
11440567,01/21/2004
11440567,09/23/2004
11440567,11/15/2004
11440567,02/22/2005
11440567,02/22/2005
11440575,04/16/2002
11440583,04/16/2002
11440591,04/16/2002
11440609,04/16/2002
11440617,04/16/2002
11440617,04/21/2004
11440625,04/16/2002
11440633,04/16/2002
11440641,04/16/2002
11440658,04/16/2002
11440666,04/16/2002
11440674,04/16/2002
11440682,04/16/2002
11440682,12/23/2004
11440682,12/12/2005
11440690,04/16/2002
11440690,06/11/2002
11440690,04/03/2003
11440690,05/24/2004
11440708,04/16/2002
11440716,04/16/2002
11440724,04/16/2002
11440724,05/31/2002
11440724,12/19/2002
11440732,04/16/2002
11440740,04/16/2002
11440740,04/02/2003
11440740,09/10/2004
11440757,04/16/2002
11440757,06/12/2003
11440757,07/28/2003
11440765,04/16/2002
11440773,04/16/2002
11440773,12/23/2002
11440781,04/16/2002
11440799,04/16/2002
11440807,04/16/2002
11440815,04/16/2002
11440823,04/16/2002
11440823,06/03/2002
11440831,04/16/2002
11440849,04/16/2002
11440872,04/16/2002
11440872,10/05/2004
11441003,04/16/2002
11441037,04/16/2002
11441136,04/16/2002
11441136,03/11/2003
11441136,01/09/2004
11441185,04/16/2002
11441201,04/16/2002
11441227,04/16/2002
11441243,04/16/2002
11441243,03/09/2004
11441243,10/11/2004
11441243,11/08/2004
11441268,04/16/2002
11441268,02/12/2003
11441268,03/10/2003
11441268,04/07/2003
11441268,05/16/2003
11441268,06/16/2003
11441268,07/09/2003
11441268,08/13/2003
11441268,09/15/2003
11441268,10/13/2003
11441268,11/07/2003
11441268,12/24/2003
11441268,01/09/2004
11441268,02/09/2004
11441268,03/12/2004
11441268,05/14/2004
11441268,06/07/2004
11441268,07/19/2004
11441268,08/17/2004
11441268,09/13/2004
11441268,10/19/2004
11441268,11/08/2004
11441268,12/23/2004
11441268,01/07/2005
11441268,02/04/2005
11441268,04/08/2005
11441268,05/12/2005
11441268,07/12/2005
11441268,08/08/2005
11441268,09/15/2005
11441268,10/06/2005
11441268,11/14/2005
11441268,12/21/2005
11441268,01/23/2006
11441268,02/24/2006
11441268,03/20/2006
11441268,04/27/2006
11441268,05/08/2006
11441268,06/20/2006
11441268,07/13/2006
11441268,08/11/2006
11441284,04/16/2002
11441334,04/16/2002
11441359,04/16/2002
11441367,04/16/2002
11441490,04/16/2002
11441508,04/17/2002
11441508,06/09/2003
11441508,10/14/2004
11441508,09/16/2005
11441508,03/23/2006
11441516,04/17/2002
11441516,11/05/2002
11441516,01/05/2005
11441516,04/25/2006
11441524,04/17/2002
11441532,04/17/2002
11441532,01/02/2004
11441540,04/18/2002
11441557,04/18/2002
11441557,01/22/2003
11441557,05/29/2003
11441557,02/17/2004
11441557,04/05/2004
11441557,08/06/2004
11441557,10/26/2004
11441557,01/11/2005
11441557,04/15/2005
11441557,06/01/2005
11441557,09/23/2005
11441557,11/15/2005
11441557,08/16/2006
11441565,04/18/2002
11441573,04/18/2002
11441573,08/19/2002
11441581,04/18/2002
11441581,08/09/2002
11441599,04/18/2002
11441599,03/24/2003
11441599,06/10/2003
11441599,02/09/2004
11441599,06/01/2004
11441599,07/16/2004
11441599,09/07/2004
11441607,04/18/2002
11441615,04/18/2002
11441615,11/12/2002
11441615,12/09/2002
11441615,07/14/2003
11441615,12/22/2003
11441615,04/08/2004
11441631,04/18/2002
11441649,04/18/2002
11441649,01/27/2003
11441649,04/03/2003
11441664,04/18/2002
11441672,04/18/2002
11441672,06/07/2002
11441672,08/29/2002
11441672,10/23/2002
11441698,04/18/2002
11441706,04/18/2002
11441706,12/09/2003
11441706,01/26/2004
11441706,08/03/2004
11441714,04/18/2002
11441714,02/24/2003
11441722,04/18/2002
11441730,04/18/2002
11441730,12/22/2003
11441748,04/18/2002
11441748,06/27/2003
11441755,04/18/2002
11441755,03/31/2003
11441797,04/18/2002
11441805,04/18/2002
11441813,04/18/2002
11441847,04/22/2002
11441854,04/22/2002
11441854,02/12/2003
11441862,04/22/2002
11441870,04/22/2002
11441888,04/22/2002
11441888,10/27/2003
11441888,11/16/2004
11441896,04/22/2002
11441904,04/22/2002
11441904,12/30/2002
11441904,02/06/2006
11441912,04/22/2002
11441912,06/07/2002
11441912,01/13/2003
11441920,04/22/2002
11441938,04/22/2002
11441938,06/10/2002
11441938,10/28/2002
11441938,04/17/2003
11441938,01/30/2004
11441946,04/22/2002
11441953,04/22/2002
11441953,01/05/2004
11441953,12/12/2005
11441961,04/22/2002
11441961,02/24/2003
11441979,04/22/2002
11441987,04/22/2002
11441995,04/22/2002
11442001,04/22/2002
11442019,04/22/2002
11442027,04/22/2002
11442027,11/05/2002
11442035,04/22/2002
11442035,12/19/2002
11442035,09/28/2004
11442043,04/22/2002
11442043,12/07/2004
11442043,03/06/2006
11442050,04/22/2002
11442068,04/22/2002
11442076,04/22/2002
11442084,04/22/2002
11442092,04/22/2002
11442092,12/09/2005
11442092,06/30/2006
11442100,04/22/2002
11442100,12/30/2005
11442118,04/22/2002
11442126,04/22/2002
11442134,04/22/2002
11442142,04/22/2002
11442159,04/22/2002
11442167,04/22/2002
11442167,04/08/2003
11442167,02/07/2005
11442175,04/22/2002
11442175,04/21/2003
11442175,04/19/2004
11442175,04/18/2005
11442175,04/17/2006
11442183,04/22/2002
11442183,12/26/2002
11442183,10/11/2004
11442191,04/22/2002
11442191,11/15/2002
11442191,03/11/2003
11442209,04/22/2002
11442209,07/09/2002
11442209,10/24/2002
11442209,12/09/2002
11442209,12/23/2002
11442209,05/06/2003
11442209,08/13/2003
11442209,10/13/2003
11442209,01/05/2004
11442209,04/20/2004
11442209,05/24/2004
11442209,10/14/2005
11442217,04/22/2002
11442217,01/28/2003
11442217,03/24/2003
11442217,12/29/2003
11442217,06/01/2004
11442217,10/01/2004
11442217,11/19/2004
11442225,04/22/2002
11442225,03/24/2003
11442225,10/06/2005
11442225,11/21/2005
11442233,04/22/2002
11442241,04/22/2002
11442258,04/22/2002
11442258,11/01/2002
11442266,04/22/2002
11442266,06/03/2003
11442274,04/22/2002
11442282,04/22/2002
11442290,04/22/2002
11442308,04/22/2002
11442308,12/16/2002
11442308,07/14/2003
11442308,11/19/2004
11442308,11/21/2005
11442316,04/22/2002
11442324,04/22/2002
11442324,12/29/2003
11442324,01/03/2005
11442324,11/02/2005
11442324,02/17/2006
11442332,04/22/2002
11442340,04/22/2002
11442340,11/18/2002
11442340,02/21/2003
11442340,06/12/2003
11442340,11/29/2004
11442340,12/03/2004
11442340,03/02/2005
11442340,05/09/2005
11442340,05/08/2006
11442357,04/22/2002
11442365,04/22/2002
11442365,06/05/2002
11442365,12/09/2003
11442365,01/12/2004
11442365,07/29/2004
11442365,11/09/2004
11442365,12/22/2004
11442365,02/04/2005
11442365,04/11/2005
11442373,04/22/2002
11442381,04/22/2002
11442381,05/02/2003
11442381,03/21/2006
11442399,04/22/2002
11442399,12/19/2002
11442407,04/22/2002
11442407,06/13/2002
11442407,01/12/2004
11442415,04/22/2002
11442415,03/24/2003
11442415,12/02/2004
11442423,04/22/2002
11442423,06/13/2003
11442423,09/20/2004
11442423,09/23/2005
11442431,04/22/2002
11442431,01/20/2003
11442431,03/12/2003
11442431,12/21/2004
11442449,04/22/2002
11442456,04/22/2002
11442456,08/09/2004
11442464,04/22/2002
11442464,01/28/2003
11442472,04/22/2002
11442480,04/22/2002
11442480,12/27/2005
11442498,04/22/2002
11442498,10/06/2003
11442498,10/23/2003
11442498,11/11/2003
11442506,04/22/2002
11442514,04/22/2002
11442514,03/23/2004
11442514,07/03/2006
11442522,04/22/2002
11442522,04/01/2003
11442522,12/20/2004
11442530,04/22/2002
11442530,12/30/2003
11442530,10/03/2005
11442555,04/22/2002
11442563,04/22/2002
11442571,04/22/2002
11442589,04/22/2002
11442597,04/22/2002
11442605,04/22/2002
11442613,04/22/2002
11442621,04/22/2002
11442621,07/07/2003
11442621,08/22/2003
11442621,10/21/2003
11442639,04/22/2002
11442647,04/22/2002
11442654,04/22/2002
11442654,10/30/2002
11442654,03/28/2003
11442654,06/17/2005
11442662,04/22/2002
11442670,04/22/2002
11442688,04/22/2002
11442688,04/13/2004
11442696,04/22/2002
11442704,04/22/2002
11442704,05/19/2003
11442704,02/05/2004
11442712,04/22/2002
11442720,04/22/2002
11442720,11/18/2003
11442738,04/22/2002
11442746,04/22/2002
11442753,04/22/2002
11442753,06/05/2003
11442753,01/29/2004
11442753,09/22/2004
11442753,10/13/2004
11442753,07/28/2005
11442753,08/10/2006
11442761,04/22/2002
11442761,02/24/2003
11442761,04/14/2003
11442779,04/22/2002
11442779,04/18/2003
11442779,05/24/2004
11442779,09/27/2004
11442779,12/28/2004
11442787,04/22/2002
11442787,11/28/2003
11442787,05/31/2005
11442795,04/22/2002
11442795,06/02/2003
11442803,04/22/2002
11442803,06/17/2002
11442803,06/14/2004
11442811,04/22/2002
11442811,12/12/2002
11442829,04/22/2002
11442829,04/07/2003
11442837,04/22/2002
11442837,04/14/2003
11442837,02/27/2004
11442845,04/22/2002
11442852,04/22/2002
11442852,12/09/2002
11442852,11/11/2004
11442860,04/22/2002
11442860,06/26/2002
11442860,11/18/2002
11442860,03/31/2003
11442860,07/29/2003
11442860,01/27/2004
11442860,04/12/2004
11442860,10/12/2004
11442860,11/11/2004
11442860,04/11/2005
11442860,10/28/2005
11442860,11/30/2005
11442860,06/19/2006
11442860,07/21/2006
11442878,04/22/2002
11442886,04/22/2002
11442894,04/22/2002
11442902,04/22/2002
11442910,04/22/2002
11442928,04/22/2002
11442928,02/20/2004
11442928,04/01/2005
11442936,04/22/2002
11442944,04/22/2002
11442944,03/24/2003
11442944,02/17/2004
11442951,04/22/2002
11442951,04/12/2004
11442951,09/22/2005
11442969,04/22/2002
11442969,01/06/2004
11442977,04/22/2002
11442977,06/14/2002
11442985,04/22/2002
11442985,09/08/2003
11442993,04/22/2002
11442993,10/20/2003
11442993,10/18/2004
11442993,09/19/2005
11443009,04/22/2002
11443009,12/22/2003
11443017,04/22/2002
11443017,03/24/2003
11443017,06/01/2004
11443025,04/22/2002
11443025,04/03/2003
11443025,07/21/2003
11443033,04/22/2002
11443033,01/13/2006
11443041,04/22/2002
11443041,07/14/2003
11443041,03/27/2006
11443058,04/22/2002
11443066,04/22/2002
11443066,12/16/2002
11443066,10/18/2004
11443066,03/28/2006
11443074,04/22/2002
11443082,04/22/2002
11443090,04/22/2002
11443090,12/12/2003
11443090,01/03/2005
11443108,04/22/2002
11443116,04/22/2002
11443124,04/22/2002
11443132,04/22/2002
11443140,04/22/2002
11443157,04/22/2002
11443157,06/25/2002
11443157,11/01/2002
11443165,04/22/2002
11443165,11/22/2002
11443165,12/16/2002
11443165,02/03/2003
11443165,03/26/2003
11443165,06/03/2003
11443165,10/23/2003
11443165,12/02/2003
11443165,12/29/2003
11443165,04/13/2004
11443165,05/21/2004
11443165,07/14/2004
11443165,10/12/2004
11443165,11/30/2004
11443165,02/01/2005
11443165,05/05/2005
11443165,05/25/2005
11443165,07/22/2005
11443165,09/19/2005
11443165,10/25/2005
11443165,11/17/2005
11443165,12/06/2005
11443165,01/31/2006
11443165,03/21/2006
11443165,04/25/2006
11443165,07/18/2006
11443173,04/22/2002
11443173,11/01/2002
11443173,12/02/2003
11443173,12/09/2004
11443173,12/16/2005
11443181,04/22/2002
11443199,04/22/2002
11443199,11/03/2003
11443207,04/22/2002
11443207,03/03/2003
11443215,04/22/2002
11443223,04/22/2002
11443223,07/19/2004
11443231,04/22/2002
11443249,04/22/2002
11443249,05/24/2004
11443249,04/19/2005
11443256,04/22/2002
11443264,04/22/2002
11443272,04/22/2002
11443280,04/22/2002
11443298,04/22/2002
11443298,11/28/2005
11443306,04/22/2002
11443314,04/22/2002
11443314,01/04/2005
11443314,09/29/2005
11443314,01/05/2006
11443314,05/11/2006
11443322,04/22/2002
11443322,03/24/2003
11443322,09/22/2003
11443322,09/23/2004
11443330,04/22/2002
11443330,11/01/2002
11443330,10/03/2003
11443348,04/22/2002
11443355,04/22/2002
11443363,04/22/2002
11443371,04/22/2002
11443389,04/22/2002
11443389,01/03/2006
11443397,04/22/2002
11443405,04/22/2002
11443413,04/22/2002
11443421,04/22/2002
11443421,06/24/2002
11443421,01/20/2004
11443421,12/28/2004
11443421,04/18/2005
11443421,12/19/2005
11443439,04/22/2002
11443447,04/22/2002
11443454,04/22/2002
11443462,04/22/2002
11443462,01/06/2004
11443462,01/31/2005
11443470,04/22/2002
11443470,06/25/2004
11443470,09/24/2004
11443488,04/22/2002
11443496,04/22/2002
11443496,01/13/2004
11443504,04/22/2002
11443504,10/23/2002
11443504,02/24/2003
11443520,04/22/2002
11443520,04/13/2004
11443520,05/25/2004
11443538,04/22/2002
11443546,04/22/2002
11443553,04/22/2002
11443553,01/08/2003
11443561,04/22/2002
11443561,12/29/2003
11443579,04/22/2002
11443579,12/20/2004
11443579,08/26/2005
11443587,04/22/2002
11443595,04/22/2002
11443595,11/28/2005
11443603,04/22/2002
11443611,04/22/2002
11443629,04/22/2002
11443629,01/20/2004
11443629,08/19/2005
11443637,04/22/2002
11443645,04/22/2002
11443652,04/22/2002
11443652,07/21/2003
11443652,10/21/2003
11443660,04/22/2002
11443678,04/22/2002
11443678,04/26/2004
11443686,04/22/2002
11443694,04/22/2002
11443702,04/22/2002
11443710,04/22/2002
11443710,06/18/2002
11443710,02/20/2003
11443710,02/18/2004
11443710,05/21/2004
11443710,02/21/2005
11443710,01/23/2006
11443728,04/22/2002
11443736,04/22/2002
11443744,04/22/2002
11443744,01/27/2003
11443751,04/22/2002
11443769,04/22/2002
11443777,04/22/2002
11443777,07/07/2003
11443785,04/22/2002
11443793,04/22/2002
11443793,12/17/2002
11443801,04/22/2002
11443819,04/22/2002
11443827,04/22/2002
11443835,04/22/2002
11443835,02/16/2004
11443843,04/22/2002
11443850,04/22/2002
11443850,10/28/2002
11443850,09/15/2004
11443868,04/22/2002
11443868,12/31/2003
11443876,04/22/2002
11443876,12/16/2002
11443876,12/20/2004
11443876,12/22/2005
11443884,04/22/2002
11443892,04/22/2002
11443900,04/22/2002
11443900,03/22/2006
11443918,04/22/2002
11443926,04/22/2002
11443934,04/22/2002
11443934,02/04/2003
11443934,12/11/2003
11443942,04/22/2002
11443959,04/22/2002
11443959,02/20/2004
11443959,10/24/2005
11443967,04/22/2002
11443975,04/22/2002
11443983,04/22/2002
11443991,04/22/2002
11443991,12/15/2003
11443991,12/05/2005
11444007,04/22/2002
11444015,04/22/2002
11444023,04/22/2002
11444031,04/22/2002
11444031,12/17/2002
11444031,03/25/2003
11444031,03/15/2005
11444049,04/22/2002
11444049,11/20/2002
11444049,01/07/2003
11444049,06/23/2003
11444049,11/28/2003
11444049,02/06/2004
11444049,04/13/2004
11444049,10/18/2004
11444049,04/08/2005
11444049,07/25/2005
11444049,07/31/2006
11444056,04/22/2002
11444056,06/20/2002
11444056,08/28/2002
11444056,02/24/2003
11444056,06/16/2003
11444056,10/17/2003
11444056,12/29/2003
11444056,02/23/2004
11444056,04/16/2004
11444056,06/25/2004
11444056,07/26/2004
11444056,08/19/2004
11444056,09/15/2004
11444056,10/15/2004
11444056,11/23/2004
11444056,02/18/2005
11444056,04/26/2005
11444056,05/26/2005
11444056,06/23/2005
11444056,07/19/2005
11444056,08/18/2005
11444056,11/07/2005
11444056,06/01/2006
11444056,07/28/2006
11444064,04/22/2002
11444072,04/22/2002
11444072,01/06/2003
11444072,12/29/2003
11444072,01/03/2005
11444072,01/03/2006
11444080,04/22/2002
11444080,05/07/2004
11444098,04/22/2002
11444106,04/22/2002
11444106,11/03/2003
11444114,04/22/2002
11444122,04/22/2002
11444130,04/22/2002
11444148,04/22/2002
11444148,11/15/2002
11444155,04/22/2002
11444155,04/04/2003
11444163,04/22/2002
11444171,04/22/2002
11444171,09/26/2003
11444171,02/02/2004
11444171,09/28/2004
11444171,12/07/2004
11444171,01/07/2005
11444171,09/28/2005
11444189,04/22/2002
11444197,04/22/2002
11444197,05/08/2003
11444205,04/22/2002
11444205,01/06/2004
11444205,12/15/2005
11444213,04/22/2002
11444213,10/20/2003
11444213,12/06/2004
11444221,04/22/2002
11444221,06/25/2002
11444239,04/22/2002
11444239,02/13/2003
11444239,02/09/2004
11444247,04/22/2002
11444247,02/11/2003
11444254,04/22/2002
11444254,03/06/2003
11444254,09/18/2003
11444254,05/27/2004
11444254,12/08/2005
11444254,03/02/2006
11444254,07/24/2006
11444262,04/22/2002
11444270,04/22/2002
11444270,11/13/2002
11444270,02/12/2003
11444270,02/16/2006
11444288,04/22/2002
11444296,04/22/2002
11444304,04/22/2002
11444312,04/22/2002
11444312,03/31/2003
11444312,07/24/2003
11444312,09/28/2004
11444320,04/22/2002
11444320,04/29/2003
11444320,04/12/2004
11444320,10/14/2005
11444338,04/22/2002
11444346,04/22/2002
11444346,11/04/2002
11444346,03/31/2003
11444346,05/12/2003
11444346,11/11/2003
11444346,05/20/2004
11444353,04/22/2002
11444353,05/12/2003
11444353,01/13/2005
11444353,03/24/2005
11444353,07/27/2005
11444361,04/22/2002
11444361,05/04/2004
11444379,04/22/2002
11444387,04/22/2002
11444387,12/29/2004
11444387,04/07/2005
11444387,11/21/2005
11444395,04/22/2002
11444395,03/25/2004
11444395,02/10/2005
11444395,04/29/2005
11444395,07/21/2005
11444395,10/20/2005
11444395,01/05/2006
11444395,03/27/2006
11444395,06/05/2006
11444395,07/25/2006
11444403,04/22/2002
11444403,08/16/2004
11444403,11/09/2004
11444403,04/11/2005
11444403,05/30/2006
11444411,04/22/2002
11444411,12/06/2004
11444411,06/24/2005
11444429,04/22/2002
11444429,11/07/2002
11444429,02/11/2003
11444437,04/22/2002
11444445,04/22/2002
11444445,07/01/2002
11444445,11/04/2002
11444445,02/03/2004
11444445,04/05/2004
11444445,11/01/2004
11444445,08/22/2005
11444452,04/22/2002
11444452,10/28/2002
11444452,12/29/2003
11444452,11/29/2004
11444452,10/27/2005
11444452,03/13/2006
11444460,04/22/2002
11444460,07/01/2002
11444478,04/22/2002
11444478,06/10/2004
11444478,08/11/2005
11444486,04/22/2002
11444494,04/22/2002
11444502,04/22/2002
11444502,06/17/2002
11444502,12/12/2003
11444502,11/11/2004
11444502,07/24/2006
11444510,04/22/2002
11444528,04/22/2002
11444536,04/22/2002
11444544,04/22/2002
11444551,04/22/2002
11444569,04/22/2002
11444577,04/22/2002
11444577,10/28/2002
11444577,01/29/2003
11444577,01/29/2004
11444577,06/07/2004
11444577,02/06/2006
11444585,04/22/2002
11444593,04/22/2002
11444593,11/28/2005
11444593,07/20/2006
11444601,04/22/2002
11444601,11/01/2002
11444619,04/22/2002
11444627,04/22/2002
11444635,04/22/2002
11444643,04/22/2002
11444643,08/09/2002
11444643,11/18/2002
11444643,03/12/2003
11444643,11/03/2003
11444650,04/22/2002
11444650,11/06/2002
11444668,04/22/2002
11444676,04/22/2002
11444684,04/22/2002
11444692,04/22/2002
11444700,04/22/2002
11444700,11/08/2002
11444700,02/10/2003
11444700,04/07/2003
11444700,06/02/2003
11444700,09/22/2003
11444700,11/03/2003
11444700,12/01/2003
11444700,02/09/2004
11444700,03/24/2004
11444700,05/31/2005
11444700,08/22/2005
11444700,01/26/2006
11444700,03/06/2006
11444700,04/04/2006
11444718,04/22/2002
11444726,04/22/2002
11444726,03/31/2003
11444726,02/05/2004
11444726,12/22/2004
11444726,12/12/2005
11444726,03/29/2006
11444734,04/22/2002
11444742,04/22/2002
11444742,12/19/2003
11444742,06/28/2004
11444742,03/28/2005
11444759,04/22/2002
11444759,06/21/2002
11444759,01/20/2003
11444767,04/22/2002
11444775,04/22/2002
11444775,06/21/2002
11444775,11/24/2003
11444783,04/22/2002
11444783,01/10/2003
11444783,08/12/2003
11444783,10/06/2003
11444783,11/07/2003
11444783,03/12/2004
11444783,06/08/2004
11444783,08/09/2004
11444783,09/21/2004
11444783,12/06/2004
11444783,07/28/2005
11444783,11/08/2005
11444783,12/05/2005
11444783,04/25/2006
11444783,07/28/2006
11444791,04/22/2002
11444809,04/22/2002
11444809,11/04/2002
11444817,04/22/2002
11444825,04/22/2002
11444825,05/30/2002
11444825,04/30/2004
11444825,06/28/2004
11444825,01/03/2005
11444833,04/22/2002
11444833,12/28/2004
11444833,04/04/2005
11444833,10/31/2005
11444833,02/10/2006
11444841,04/22/2002
11444858,04/22/2002
11444866,04/22/2002
11444874,04/22/2002
11444882,04/22/2002
11444890,04/22/2002
11444890,12/18/2003
11444890,06/01/2004
11444890,10/03/2005
